X,avg_log2FC,pct.1,pct.2,p_val_adj
Cenpj,1.893178184,0.068,0.026,4.27E-15
Cenpt,2.112896184,0.146,0.062,4.85E-35
Cers6,1.047595552,0.755,0.69,3.37E-167
Cgn,1.889493907,0.034,0.016,0.008746797
Chd3,1.821069148,0.591,0.351,3.45E-195
Chl1,1.279371075,0.709,0.606,5.81E-175
Chn2,6.206286604,0.545,0.017,0
Chrna5,3.343381334,0.01,0.001,0.005015386
Cklf,1.329601677,0.102,0.063,1.37E-07
Clcn5,2.163729092,0.26,0.105,5.76E-81
Cldn34c1,2.60951533,0.242,0.075,3.30E-101
Clic4,4.617634086,0.149,0.012,3.22E-112
Clmp,2.268450493,0.665,0.352,0
Cln3,1.110427207,0.092,0.063,0.007602997
Col15a1,3.357003257,0.083,0.012,4.61E-47
Col9a3,5.588207442,0.059,0.004,8.37E-42
Cotl1,2.453662524,0.195,0.062,2.37E-73
Cpne2,7.377056282,0.163,0.002,3.49E-150
Crlf1,6.417837586,0.082,0.001,8.26E-70
Csrp2,2.093681344,0.062,0.026,1.15E-11
Ctc1,1.692221287,0.11,0.057,1.06E-15
Ctxn1,1.954206393,0.425,0.216,1.49E-123
Dalrd3,1.171725412,0.494,0.396,6.26E-48
Dchs1,3.256519747,0.14,0.022,1.61E-81
Dclk2,1.281950606,0.552,0.436,1.68E-87
Dcx,2.148373285,0.774,0.5,0
Ddah2,5.839029659,0.04,0.001,8.92E-31
Dhx57,1.713412276,0.604,0.395,8.84E-192
Dlg5,1.511490812,0.193,0.111,6.11E-26
Dnah7b,4.049057328,0.079,0.009,3.77E-50
Doc2b,2.925637793,0.171,0.038,2.99E-85
Dock11,4.243464235,0.169,0.022,1.47E-111
Dock7,1.185121156,0.682,0.596,1.95E-148
Dpysl3,3.735600426,0.797,0.226,0
Dpysl5,3.644179598,0.597,0.129,0
Draxin,5.438190701,0.064,0.001,3.58E-52
Dynlt1b,3.284474817,0.024,0.005,2.94E-08
Eef1a1,1.293420592,0.276,0.202,1.27E-20
Eef1b2,1.535898299,0.1,0.058,9.90E-10
Efna4,3.912247449,0.025,0.001,9.57E-17
Efnb1,2.135084604,0.023,0.007,2.06E-05
Efnb3,1.9843664,0.067,0.028,9.05E-13
Ehbp1l1,1.857169893,0.086,0.035,4.79E-18
Elovl2,2.013413583,0.081,0.035,3.85E-16
Epc1,1.081441531,0.744,0.663,5.77E-171
Eps8,4.294009377,0.125,0.01,1.66E-91
Ergic3,1.544942374,0.157,0.096,2.10E-15
Evl,1.769190573,0.748,0.525,0
Ezh2,2.247903018,0.494,0.233,6.36E-201
Fabp5,1.912381161,0.196,0.103,1.90E-34
Fam107b,5.740154515,0.12,0.003,4.87E-102
Fam124a,1.411302569,0.101,0.056,8.64E-11
Fam131c,2.236893786,0.024,0.009,0.000564591
Fam20c,1.95954262,0.214,0.094,1.39E-53
Fat4,3.843155847,0.281,0.045,3.15E-191
Fbln1,5.602744182,0.009,0,5.47E-05
Fbn2,4.301484435,0.13,0.015,3.85E-86
Fbxo10,1.368111179,0.097,0.064,0.000126357
Fchsd2,1.137662392,0.664,0.568,1.35E-120
Fgd3,6.930610941,0.045,0,1.74E-37
Fgd4,1.638734455,0.633,0.439,7.74E-207
Fgf13,2.893531096,0.688,0.332,0
Fibp,1.574995088,0.195,0.114,6.71E-25
Fjx1,2.98644219,0.251,0.064,6.16E-124
Fkbp7,2.155374855,0.034,0.012,1.55E-07
Fmnl2,1.687373686,0.932,0.801,0
Foxn3,1.101243026,0.679,0.599,1.15E-111
Frmd3,1.178843444,0.443,0.363,1.30E-38
Ftl1,2.066094925,0.152,0.062,1.72E-38
Fxyd6,4.025433287,0.045,0.004,6.34E-30
Fzd3,1.142131566,0.389,0.301,4.79E-33
G2e3,1.046390119,0.294,0.228,2.38E-16
Gab2,1.098880144,0.642,0.56,2.93E-99
Gdpd1,1.08149798,0.493,0.404,6.22E-50
Gipr,3.555704018,0.331,0.062,8.77E-216
Gjc1,5.173072707,0.032,0.001,8.17E-24
Glipr2,2.916378226,0.05,0.012,4.27E-19
Glra2,2.523574511,0.449,0.15,4.05E-226
Gmip,3.034072986,0.222,0.05,1.27E-116
Gnal,1.580654262,0.339,0.226,3.52E-46
Gnasas1,4.399953906,0.047,0.003,1.29E-33
Gng2,2.306505359,0.714,0.4,0
Gpc2,6.609291115,0.343,0.006,0
Gpr149,3.799313846,0.022,0.003,1.99E-10
Gpr161,2.929093478,0.045,0.01,4.09E-19
Gpsm1,2.152386566,0.298,0.11,2.88E-106
Grb14,1.076313029,0.257,0.194,6.90E-14
Grm3,1.430610119,0.924,0.823,0
Grrp1,5.814567878,0.008,0,0.000400235
H13,1.784473225,0.535,0.321,8.08E-159
H2afy2,1.964809457,0.178,0.078,6.83E-42
H2-M5,5.362452295,0.045,0.001,8.72E-36
H3f3a,1.514915403,0.307,0.186,1.29E-46
Hes6,2.734404499,0.103,0.026,3.26E-43
Hipk2,1.596991076,0.648,0.465,9.04E-196
Hmgb3,1.882685286,0.028,0.013,0.023822813
Homer3,4.492766209,0.089,0.009,6.04E-60
Hspa8,1.115009586,0.392,0.326,1.49E-22
Hunk,1.423514328,0.078,0.042,4.67E-08
Ick,1.432201929,0.252,0.155,5.40E-32
Idh2,1.357123178,0.209,0.142,5.44E-16
Igfbp2,4.843207041,0.135,0.01,8.05E-103
Igsf3,5.168236342,0.045,0.001,5.91E-35
Igsf9,5.639158375,0.224,0.01,2.09E-196
Ikzf2,2.650041003,0.153,0.049,1.13E-54
Ikzf4,1.499780854,0.114,0.071,8.47E-09
Ilf2,1.379536669,0.372,0.249,5.13E-50
Ilf3,1.182214579,0.414,0.306,1.67E-45
Ino80b,2.255409433,0.157,0.06,1.90E-44
Itgb8,3.66070019,0.101,0.012,2.31E-63
Itsn1,1.126101671,0.7,0.611,8.82E-149
Jpt1,2.913377209,0.743,0.268,0
Kcna4,1.301074659,0.086,0.053,1.20E-05
Kcnh4,3.146597694,0.087,0.017,3.38E-43
Kcnh8,6.493941583,0.269,0.007,6.35E-255
Kcnip1,1.777560567,0.19,0.091,6.63E-39
Kcnip2,2.720961258,0.06,0.014,5.77E-25
Kcnk10,1.391884662,0.566,0.421,1.84E-114
Kcnk2,5.377166218,0.424,0.025,0
Kcnmb2,4.550376586,0.605,0.063,0
Kcnq4,4.746265825,0.009,0,8.84E-05
Kcp,6.528757507,0.249,0.006,9.29E-234
Klf12,1.044189744,0.726,0.657,4.03E-144
Klf8,1.320809958,0.44,0.335,6.32E-54
L1cam,2.295598119,0.551,0.252,4.65E-250
Lag3,4.712949237,0.008,0,0.000400235
Lancl3,3.197033659,0.179,0.038,1.04E-93
Lcorl,1.402758329,0.479,0.355,3.86E-73
Lemd1,4.577389293,0.069,0.006,8.82E-47
Lig1,2.046730962,0.045,0.022,3.63E-05
Lix1,2.152148587,0.353,0.151,8.51E-118
Lmnb1,1.454280077,0.226,0.136,1.33E-28
Lpar2,3.228206594,0.036,0.007,5.00E-15
Lrrc75b,3.928529147,0.049,0.006,1.41E-28
Lrrc9,1.403837919,0.154,0.096,1.66E-13
Ly6h,1.462323118,0.545,0.371,8.69E-106
Macf1,1.039033508,0.988,0.971,0
Mad2l2,2.397373679,0.128,0.037,2.07E-48
Mafb,5.278702484,0.029,0.001,3.21E-20
Map1b,1.060030603,0.968,0.931,0
Map2k6,1.983121012,0.599,0.348,3.70E-216
Map4k4,1.912165001,0.729,0.476,0
Mapk3,2.945052819,0.07,0.018,3.64E-27
Mapk4,3.020264133,0.465,0.117,1.34E-298
Mapt,1.127916037,0.92,0.863,0
Marcks,2.03215555,0.292,0.137,1.70E-76
Marcksl1,5.764211274,0.221,0.007,1.12E-198
Masp1,3.291791252,0.052,0.008,2.31E-26
Mast2,1.173174137,0.802,0.711,5.67E-267
Mbd3,2.277626632,0.122,0.044,4.31E-36
Mboat1,3.427730626,0.021,0.004,1.77E-08
Mcm7,1.739834632,0.128,0.057,8.55E-26
Mex3a,4.906938828,0.191,0.01,1.80E-160
Mex3b,1.704828819,0.112,0.061,7.46E-14
Mex3d,2.706559127,0.046,0.012,2.46E-15
Mfap2,5.356530782,0.22,0.009,8.09E-194
Mfsd11,1.029791867,0.246,0.199,3.96E-08
Mgat5b,3.001270446,0.267,0.063,1.89E-141
Mical1,2.547150151,0.051,0.013,1.08E-18
Minar2,2.962641182,0.267,0.06,2.78E-145
Mir100hg,1.936737513,0.98,0.882,0
Mir17hg,3.467043486,0.012,0.001,4.81E-06
Mkrn3,6.097605996,0.032,0.001,2.06E-23
Mllt3,1.335805927,0.957,0.905,0
Mmd2,3.218684344,0.046,0.008,4.00E-23
Mmp11,4.620689881,0.05,0.004,2.42E-33
Mmp16,1.037929888,0.784,0.724,1.79E-179
Mmp24,1.003689086,0.27,0.224,1.50E-08
Mndal,5.708981631,0.027,0,1.67E-20
Mog,3.618385548,0.045,0.006,2.93E-25
Morn4,1.516651854,0.111,0.061,8.91E-13
Mrpl52,1.075468659,0.163,0.128,0.000971651
mt-Co3,1.081197169,0.171,0.13,1.53E-05
Mtss1,1.504855072,0.422,0.28,1.33E-71
Mtus1,1.98223142,0.048,0.021,1.84E-07
Mycl,3.384477816,0.015,0.003,0.00012929
Myo1b,3.066237254,0.252,0.057,3.80E-137
N4bp2,1.421242332,0.092,0.048,4.57E-11
N4bp2os,2.848056284,0.014,0.003,0.000528583
Nagk,1.174708057,0.387,0.305,3.04E-29
Nanos3,2.14189212,0.069,0.021,8.63E-22
Ncam1,1.08037605,0.954,0.916,0
Nckap5,2.676090496,0.83,0.446,0
Ndn,1.668860052,0.053,0.027,2.09E-05
Necab1,1.851296999,0.75,0.521,0
Nectin2,3.74584273,0.023,0.002,1.76E-12
Neto2,1.171136215,0.476,0.388,2.66E-48
Neurod6,1.969861413,0.669,0.371,2.45E-280
Nfe2l3,2.288207741,0.252,0.078,4.45E-102
Nicn1,1.70680302,0.167,0.087,7.48E-27
Nkain1,4.662268142,0.183,0.014,1.77E-143
Nkain3,1.352432931,0.791,0.626,1.61E-273
Nnat,1.301712947,0.229,0.174,2.57E-11
Nono,1.330523462,0.266,0.18,2.81E-26
Nox4,7.851636206,0.128,0.001,9.90E-117
Npc2,1.615034113,0.117,0.066,2.19E-13
Nrep,3.632198541,0.235,0.034,4.09E-157
Nrg1,1.824742311,0.985,0.875,0
Nsg1,2.021075774,0.314,0.151,8.87E-83
Nsg2,1.487169031,0.665,0.493,2.03E-179
Nynrin,4.772487446,0.044,0.003,4.99E-29
Pabpn1,1.722131628,0.798,0.58,0
Pafah1b3,2.471903738,0.047,0.013,2.27E-15
Panx1,2.308819915,0.143,0.049,3.97E-46
Pappa2,1.592762732,0.101,0.071,0.002278401
Pard6g,1.582673178,0.212,0.114,3.43E-35
Pbx1,1.46773666,0.958,0.885,0
Pcdh19,1.711712793,0.287,0.186,2.91E-37
Pcsk1n,1.552341052,0.369,0.238,3.26E-56
Pcyt1b,1.447110509,0.241,0.147,1.44E-30
Pde1c,4.977044437,0.197,0.013,2.31E-159
Pde7a,1.178851632,0.651,0.557,2.47E-124
Pdlim5,2.708659672,0.013,0.002,0.000297769
Pebp1,1.381158225,0.467,0.315,7.49E-76
Pgls,1.460997048,0.103,0.071,0.000240213
Phactr4,2.086527347,0.05,0.02,2.71E-09
Phc1,1.408217997,0.225,0.138,3.01E-26
Piezo1,4.617943509,0.068,0.005,2.21E-47
Pitpnc1,2.372970514,0.712,0.36,0
Plcxd3,3.065687553,0.513,0.141,0
Plekhg2,3.599450997,0.01,0.001,0.000476236
Plin2,4.110627883,0.011,0.001,4.09E-05
Plppr1,4.232936189,0.176,0.018,8.38E-127
Plppr3,3.205063591,0.558,0.15,0
Plxna2,1.055782639,0.822,0.765,1.06E-236
Plxna3,3.324038898,0.084,0.016,2.85E-41
Plxnb1,6.491626102,0.096,0.001,5.37E-83
Plxnb2,1.55792698,0.036,0.019,0.040970532
Podxl2,2.529698297,0.738,0.346,0
Pop4,1.213123479,0.082,0.054,0.001491591
Pot1b,1.752958458,0.19,0.099,2.78E-32
Pou2f2,1.360209049,0.396,0.289,7.30E-47
Ppp1r14b,2.688064423,0.407,0.124,1.00E-205
Ppp1r18,2.566562307,0.032,0.007,7.63E-12
Prdx2,1.830781516,0.4,0.219,2.20E-99
Prim1,1.336935881,0.052,0.026,2.72E-05
Prkar2b,1.579404826,0.548,0.379,4.84E-131
Prkd3,3.778374268,0.042,0.006,4.77E-23
Prmt1,1.445557586,0.142,0.092,1.34E-10
Prmt2,1.80646022,0.287,0.144,9.89E-66
Prokr2,3.801454774,0.033,0.003,1.28E-19
Proser3,1.948373678,0.056,0.02,4.40E-14
Prr18,2.752699438,0.012,0.003,0.042805189
Prr36,2.253084131,0.059,0.016,4.88E-20
Psd2,4.39324644,0.337,0.035,3.95E-276
Psme1,1.687967974,0.043,0.023,0.001915955
Psme2,2.002583242,0.048,0.02,1.43E-08
Ptma,1.973525207,0.402,0.187,2.97E-124
Ptov1,2.08150916,0.285,0.135,5.71E-74
Ptpro,2.251601751,0.6,0.298,2.06E-289
Ptprz1,3.260325282,0.131,0.023,3.63E-72
Pxdn,1.708593914,0.116,0.055,1.71E-20
Pygo1,2.02719594,0.103,0.048,7.32E-19
Rab31,3.030911837,0.405,0.086,2.90E-261
Rab34,4.994348062,0.39,0.027,0
Rac3,1.284571368,0.114,0.087,0.028530077
Rai14,4.959870123,0.145,0.006,3.26E-120
Rai2,2.343576564,0.09,0.031,7.64E-26
Ralgps2,1.078823366,0.48,0.412,2.12E-40
Rassf2,2.227418975,0.04,0.012,3.85E-11
Rbmx,1.18524374,0.356,0.281,6.61E-26
Rest,4.553442063,0.043,0.004,1.22E-27
Rfc3,1.603844248,0.054,0.029,0.000162541
Rfx3,1.079436092,0.679,0.603,1.96E-122
Rgs12,6.978994213,0.17,0.002,7.47E-156
Rgs3,3.350143121,0.014,0.002,1.01E-05
Rhobtb3,1.84216926,0.367,0.195,9.03E-91
Rims3,3.43489852,0.024,0.004,8.05E-10
Rmst,6.479227042,0.125,0.002,5.81E-110
Rnasel,2.588134233,0.099,0.025,4.22E-41
Rnf122,5.380591052,0.104,0.004,3.06E-85
Rnf130,1.091214988,0.661,0.574,9.25E-117
Rnf165,1.482946963,0.573,0.405,1.73E-132
Rpl15,1.619732047,0.358,0.224,8.39E-59
Rpl18,1.297858367,0.092,0.065,0.014532973
Rpl28,1.221715931,0.128,0.095,0.001981115
Rplp1,1.11985967,0.119,0.092,0.041380735
Rps13,1.312458099,0.266,0.179,2.43E-25
Rps2,1.006964969,0.254,0.203,2.51E-09
Rps3,1.452095002,0.089,0.055,1.59E-05
Rps5,1.505857077,0.062,0.037,0.000803758
Rps8,1.204381947,0.272,0.229,4.62E-09
Rpsa,1.298971271,0.123,0.088,9.63E-05
Rsph9,1.563759395,0.031,0.014,0.001550369
Runx1t1,1.337505237,0.597,0.434,9.99E-125
Samd14,4.316699145,0.158,0.014,2.49E-117
Scn3a,2.249199587,0.756,0.441,0
Scn3b,2.291273699,0.192,0.072,4.74E-59
Scube1,2.058199757,0.303,0.134,2.07E-88
Sdc1,5.813923848,0.01,0,1.70E-06
Sdc3,1.329021965,0.08,0.046,1.68E-06
Sema3a,3.083478914,0.154,0.036,7.19E-73
Sema3f,5.876743189,0.081,0.002,1.38E-67
Sema4c,3.424140204,0.056,0.009,3.82E-28
Sema4g,4.020913723,0.039,0.004,6.38E-23
Sema6a,3.115340144,0.342,0.074,1.04E-207
Sema6c,3.850710088,0.21,0.028,3.30E-143
Serf1,2.024367462,0.064,0.027,2.83E-12
Sez6,1.046723986,0.502,0.422,3.78E-44
Sh2b2,3.527410444,0.068,0.011,4.12E-36
Sh2d4b,1.441041131,0.129,0.087,7.12E-08
Sh3bgrl,1.896258202,0.355,0.175,3.03E-95
Sh3bp2,6.040161496,0.109,0.002,1.80E-93
Sh3pxd2b,2.625452656,0.181,0.056,1.41E-69
Sh3yl1,1.086524957,0.154,0.124,0.015830178
Shd,2.001926977,0.087,0.033,1.04E-21
Shroom2,1.26289486,0.076,0.042,6.65E-07
Simc1,3.349582348,0.125,0.023,2.42E-66
Sla,6.453200485,0.053,0.001,1.51E-42
Slc29a4,4.301293561,0.105,0.01,1.06E-73
Slc30a10,2.662621384,0.016,0.004,0.001125217
Slc38a1,1.202112674,0.5,0.398,3.48E-62
Slc38a2,1.199612068,0.74,0.622,2.81E-150
Slc39a6,1.842520039,0.083,0.038,1.49E-14
Slc44a5,1.087184888,0.177,0.129,2.27E-08
Slc4a7,1.389632733,0.59,0.435,3.03E-135
Slco5a1,2.124315838,0.287,0.126,1.35E-84
Smarcc1,1.531000967,0.716,0.542,5.89E-248
Smarcc2,1.664034295,0.585,0.376,9.21E-171
Smarcd3,1.459285739,0.181,0.115,3.92E-17
Smo,2.931705072,0.021,0.006,8.51E-05
Sms,1.178800747,0.484,0.376,9.01E-56
Snrpe,1.313058095,0.083,0.053,0.00018796
Soga1,5.692500172,0.253,0.011,1.83E-227
Spast,1.12451184,0.491,0.407,4.41E-49
Spire2,1.57204795,0.242,0.138,1.37E-36
Spsb4,3.899498267,0.012,0.001,3.30E-05
Srgap1,3.901382367,0.586,0.117,0
Srrm4,2.3401962,0.772,0.451,0
Srrm4os,1.200244307,0.32,0.231,5.30E-31
Srsf7,1.162915758,0.665,0.561,1.08E-125
St3gal1,1.941519218,0.206,0.092,2.10E-49
St3gal4,2.009173986,0.092,0.041,2.94E-17
St6gal1,2.836145133,0.649,0.242,0
St6gal2,1.447583213,0.194,0.118,3.59E-22
St8sia2,5.695793932,0.185,0.005,8.36E-165
St8sia4,3.564909168,0.203,0.035,3.24E-122
Stag3,2.669538435,0.101,0.023,3.76E-45
Stk32b,3.27883594,0.042,0.006,9.42E-23
Stk36,2.693941332,0.133,0.034,3.12E-57
Stmn1,3.038160853,0.863,0.336,0
Stmn2,1.141701139,0.835,0.74,1.66E-290
Stmn4,1.296816226,0.308,0.217,1.65E-28
Styk1,4.671808374,0.036,0.002,2.24E-25
Svbp,1.414110956,0.07,0.042,0.000262769
Syde2,2.461118653,0.027,0.009,6.94E-05
Syncrip,1.106573914,0.522,0.427,5.07E-57
Syne2,1.049715573,0.167,0.133,0.003756388
Synpo2,2.633614843,0.036,0.011,3.47E-09
T2,3.907682859,0.05,0.005,7.50E-32
Taco1os,1.878943354,0.048,0.021,9.96E-08
Tbc1d16,2.727271341,0.278,0.08,3.60E-129
Tceal3,2.251356997,0.292,0.118,1.24E-96
Tead1,1.251315408,0.384,0.294,3.08E-35
Tert,1.765169281,0.038,0.016,4.78E-05
Tes,2.9566066,0.098,0.018,8.84E-50
Tg,4.379935137,0.041,0.003,9.51E-27
Tgfbr1,2.028565732,0.47,0.243,3.30E-155
Thbs3,2.68129134,0.114,0.026,3.26E-52
Thra,1.228943217,0.621,0.494,1.66E-111
Thsd7a,4.608606959,0.589,0.069,0
Tle4,1.219248061,0.689,0.561,2.74E-138
Tmcc2,2.258524666,0.025,0.011,0.013374215
Tmem108,1.267945951,0.868,0.757,0
Tmem131l,3.131739077,0.67,0.22,0
Tmem150a,1.585217457,0.21,0.117,5.83E-32
Tmod3,1.210056349,0.433,0.34,4.22E-43
Tmsb10,2.264871094,0.646,0.299,0
Tox3,4.697123717,0.306,0.023,2.11E-262
Tpm4,1.645475256,0.076,0.045,1.85E-05
Trappc4,1.317854531,0.221,0.15,4.64E-18
Trim24,1.318865636,0.341,0.245,3.52E-35
Triobp,5.481826727,0.048,0.002,2.86E-36
Trp53bp2,1.33731207,0.123,0.068,3.27E-14
Trp53i11,7.182563349,0.083,0.001,8.73E-73
Trpm3,3.567848776,0.945,0.443,0
Tspan11,5.29598508,0.07,0.002,9.08E-57
Tspan2,1.254983371,0.076,0.043,5.94E-06
Tspan6,2.171298143,0.068,0.022,4.83E-20
Ttc28,2.57943909,0.308,0.108,5.50E-125
Tuba1a,2.413923488,0.606,0.265,1.60E-302
Tubb2a,1.329684144,0.323,0.235,3.05E-29
Tubb2b,4.583418092,0.191,0.012,8.42E-155
Tubb3,1.742309126,0.714,0.482,2.96E-270
Tubb5,1.928565233,0.363,0.182,3.46E-94
Ubb,1.568475051,0.552,0.377,3.17E-114
Ulk2,1.338051868,0.781,0.647,2.67E-262
Usp43,2.775829241,0.069,0.014,3.11E-31
Usp6nl,2.362816491,0.233,0.088,1.64E-77
Vangl2,2.214790205,0.163,0.061,5.35E-48
Vash2,4.043012534,0.06,0.006,2.41E-39
Vat1,3.704396633,0.009,0.001,0.010921285
Vav2,2.194273958,0.167,0.059,1.47E-52
Vav3,2.814131472,0.297,0.085,3.13E-142
Vcan,4.946691086,0.359,0.029,0
Vezt,1.179078294,0.688,0.59,2.79E-150
Vgll4,1.76364106,0.27,0.142,1.26E-54
Vps72,1.543009804,0.161,0.092,5.34E-20
Wnk3,1.201054941,0.292,0.22,2.10E-20
Wscd1,2.326113199,0.016,0.004,0.002467788
Wtip,3.600653022,0.111,0.016,6.36E-66
Xkr7,2.279060457,0.028,0.009,1.39E-06
Yes1,3.245267577,0.09,0.015,5.23E-48
Ypel1,2.275506886,0.345,0.132,1.21E-131
Zbtb18,1.261000514,0.339,0.243,4.84E-32
Zbtb7c,1.359878851,0.098,0.058,2.60E-08
Zeb2,1.703090186,0.964,0.874,0
Zfp28,1.922588763,0.097,0.037,1.14E-23
Zfp462,3.329497159,0.579,0.148,0
Zfp558,1.539794501,0.103,0.054,9.45E-14
Zfp57,6.050180961,0.334,0.008,0
Zfp579,1.902925444,0.054,0.026,5.88E-07
Zfp647,2.063927788,0.037,0.012,2.92E-09
Zfp663,3.032420627,0.021,0.004,1.20E-07
Zfp68,1.36368924,0.188,0.125,2.53E-15
Zfp821,1.875255429,0.399,0.212,2.08E-103
Zfp868,1.213638053,0.124,0.096,0.027896484
Zfp90,2.015271349,0.153,0.065,7.10E-37
Znrf1,1.051602666,0.724,0.65,6.50E-146
